id,text,anger,disgust,fear,joy,sadness,surprise
eng_train_track_a_02689,"The latter sounds much more fun but I know I ain't got time what with going to Wales this weekend, hypnotherapy coaching the weekend after as well as a birthday and the firms chrimbo pissup then christmas... Its not easy having a good time, even smiling makes my face ache",0,0,0,0,1,0
eng_train_track_a_02690,same thing similar with my job.,0,0,0,0,0,0
eng_train_track_a_02691,I COULD NOT do it!,1,0,1,0,0,1
eng_train_track_a_02692,"Eventually it faded, leaving me scared shitless and her more curious than I liked.",0,0,1,0,0,1
eng_train_track_a_02693,"It hit ground floor with a heavy bump, my stomach bounced into my throat and back again.",0,0,1,0,0,0
eng_train_track_a_02694,I take her home.,0,0,0,0,0,0
eng_train_track_a_02695,Moral of the story?,0,0,0,0,0,1
eng_train_track_a_02696,This will get buried so it is probably for the best.,0,0,0,0,1,0
eng_train_track_a_02697,My sister was one of her bridesmaids.,0,0,0,0,0,0
eng_train_track_a_02698,"Tears in my eyes, too much on my mind, and deep sadness in my heart.",0,0,1,0,1,0
eng_train_track_a_02699,"I opened the do0r to his bedro0m and saw... Awwww... His whole ro0m was filled with red, pink and white ballo0ns...:] thats my babe tryin to walk through all of the ballo0ns... and i had to sort through all the ballo0ns and lo0k for two ballo0ns with surprises in them Then he gave me roses he made out of M & ms:], you know what i mean ( ( sorry my thumbs retarded ) )",0,0,1,1,0,1
eng_train_track_a_02700,It seemed so arbitrary.,0,0,1,0,1,1
eng_train_track_a_02701,I know this will probably get buried with all the other stories onhere but here's mine.,0,0,0,0,1,0
eng_train_track_a_02702,"Then I decided to try and get up to go to the restroom, but I couldn't move!",0,0,1,0,0,1
eng_train_track_a_02703,Another one that is far worse happened maybe a year ago.,0,0,1,0,1,0
eng_train_track_a_02704,`` The dead elf that lives in my head. '',0,0,1,1,1,1
eng_train_track_a_02705,"MY DAY Cold water pouring down my throat, drink, with the sun coming up, before despair tries to become the daily habit, cross my legs, brush aside the dream, still almost clear.",0,0,1,0,1,0
eng_train_track_a_02706,See my thumbs.,0,0,0,0,0,0
eng_train_track_a_02707,"Such a soft mouth, such sweet breath tickeling the fuzz on my skin.",0,0,0,1,0,0
eng_train_track_a_02708,mukhang champoy '' at the back of my head.,0,0,0,0,0,0
eng_train_track_a_02709,I had an answer to every question and made sure to raise my hand.,0,0,0,1,0,0
eng_train_track_a_02710,I threw it onto the ground and cut my hand with it.,1,0,1,0,0,0
eng_train_track_a_02711,"It took a while, my elbows were stiff, like no matter wich way i layed down my arms were killing me, i was sharing a bed with jamie.",0,0,1,0,1,0
eng_train_track_a_02712,"With a surge of excitement about making the trip to Meadowlands, I also had a sense of dread because I realized what kind of car they were driving.",0,0,1,1,0,0
eng_train_track_a_02713,"They had amazing sex (apparently), and passed out.",0,0,0,1,0,1
eng_train_track_a_02714,... I need to get this list of shit that's happened off my chest.,1,0,1,0,1,0
eng_train_track_a_02715,But when this isn't possible my nerves run a little thin.,0,0,1,0,0,0
eng_train_track_a_02716,Things started going through my head at this point.,0,0,1,0,0,0
eng_train_track_a_02717,"now i have a bad habit of wearing my heart on my sleave, and jumping to the possiblity of a girlfriend too quickley.",0,0,1,0,1,0
eng_train_track_a_02718,I immediately stretched my arm to grab my phone.,0,0,0,0,0,0
eng_train_track_a_02719,"Horrible nightmares that seem real, because you recognize your surroundings as your bedroom, but they're still just nightmares.",0,0,1,0,1,1
eng_train_track_a_02720,I've got it all planned up in my head,0,0,0,1,0,0
eng_train_track_a_02721,under my skin the itch is unscratched.,0,0,1,0,0,0
eng_train_track_a_02722,"Something bad, I mean.",0,0,1,0,1,0
eng_train_track_a_02723,"Quite the opposite, it took literally 4 shots worth of liquor to make him stinking, piss/shit in pants drunk.",0,0,0,0,0,1
eng_train_track_a_02724,I closed my eyes as I took in a deep breath.,0,0,0,1,0,0
eng_train_track_a_02725,I liked the Trains better than the Refers.,0,0,0,1,0,0
eng_train_track_a_02726,But my fingers were starting to go numb as well.,0,0,1,0,0,0
eng_train_track_a_02727,"I didn't realize how sore I was from the whole thing until later, and the not being able to turn my head thing didn't start until yesterday.",0,0,1,0,0,0
eng_train_track_a_02728,"They all bombarded me, pulling at my hair, repeatedly taunting me without rest... My chest began to tighten; that last of breath of air forced out of my lungs.",1,0,1,0,1,0
eng_train_track_a_02729,"Thats right,  this iPhone had been lying on train tracks, in broad daylight, for 6 months, and it still worked flawlessly.",0,0,0,1,0,1
eng_train_track_a_02730,I open the door and step through while turning to close it behind me.,0,0,0,0,0,0
eng_train_track_a_02731,Tonight the sweaty hands of the air held me down And closed around my chest The geese and ducks could barely move against the coagulating water That thickened and slowed without a ripple.,0,0,1,0,0,0
eng_train_track_a_02732,"With my heart in my throat, my voice thick with emotion said, `` OH!",0,0,1,0,0,0
eng_train_track_a_02733,It looks like dark smelly applesauce.,0,0,1,0,0,1
eng_train_track_a_02734,"Sad, and creepy huh?",0,0,1,0,1,1
eng_train_track_a_02735,"My face, I could almost swear, is still red, flushing.",0,0,1,0,0,0
eng_train_track_a_02736,"I tilt my head down to examine the bottom of the glass to see that there is a large, open terrain where the gash does not touch.",0,0,0,0,0,1
eng_train_track_a_02737,"'No problem,' he said.",0,0,0,1,0,0
eng_train_track_a_02738,"My manager is an African American man.. Who just recently got a very large black Jeep with dark, tinted windows.",0,0,1,0,0,1
eng_train_track_a_02739,"I close my mouth in a fine line, remembering one line after another.",0,0,1,0,1,0
eng_train_track_a_02740,There was a swath of terrain in between two apple trees that had been tamped down.,0,0,1,0,0,1
eng_train_track_a_02741,Only to be horrified.,0,0,1,0,1,1
eng_train_track_a_02742,Later when we got home she saw all her presents on the kitchen table.,0,0,0,1,0,1
eng_train_track_a_02743,"Two words came out of my mouth `` Piss off '' I was staying at my friends on the week of my 18th, just because his parents had gone on holiday and we were getting drunk everyday.",1,0,0,0,0,0
eng_train_track_a_02744,"Occasionally they will sit out there and smoke cigarettes, which is fine..",0,0,0,0,0,0
eng_train_track_a_02745,She ended up going home after that.,0,0,0,0,1,0
eng_train_track_a_02746,I had to be flown to the hospital.,0,0,1,0,1,1
eng_train_track_a_02747,"But I was happy and pretty tickled that I was able to get out and go fight or hunt / scrap for materials that I do nt have to pay for, as well as just get out in the open air.The downside was... I really twisted my ankle and its slowing me down considerably.",0,0,0,1,1,0
eng_train_track_a_02748,Just before my Garmin watch went `` beep beep '' I could officially feel my fingers.,0,0,0,1,0,0
eng_train_track_a_02749,When it's right under my nose I can't see what's what.,0,0,1,0,0,0
eng_train_track_a_02750,it took a little longer for my feet to hurt which was nice.,0,0,0,1,0,0
eng_train_track_a_02751,So now my knee is hyperextended and it hurts like a bitch.,1,0,1,0,1,0
eng_train_track_a_02752,The pain was immediate and intense.,0,0,1,0,1,0
eng_train_track_a_02753,it was pure terror.,0,0,1,0,0,0
eng_train_track_a_02754,"The art room is exactly opposite the gym, so going either way is the same distance.",0,0,0,0,0,0
eng_train_track_a_02755,"If I'd have had to wait on her to drive me home, that woulda been fucking terrible.",1,0,1,0,0,0
eng_train_track_a_02756,"driving 20 some year old cars, or nearly.",0,0,0,0,0,1
eng_train_track_a_02757,Fairly certain I got a back rub from my boyfriend though.,0,0,0,1,0,1
eng_train_track_a_02758,She had been lucid.,0,0,0,0,0,1
eng_train_track_a_02759,"like, brain freeze on my leg!!",0,0,1,0,1,1
eng_train_track_a_02760,"She cants her hip against my waist into my side, almost knocking me into a stumble before tugging me upright with a dizzy laugh that rolls into my ears and I have to smile back.",0,0,0,1,0,1
eng_train_track_a_02761,"I then did the dishes, whitened my teeth, watched some more daytime tv, and had some lunch.",0,0,0,0,0,0
eng_train_track_a_02762,It just kind of gradually vanished over a couple of hours.,0,0,0,0,0,1
eng_train_track_a_02763,I didn't look out of my hands.,0,0,1,0,0,0
eng_train_track_a_02764,"`` I'm fine, '' Amanda said forcefully, shrugging off her hand.",1,0,0,0,0,0
esp_train_track_a_00001,"2018 y lo sigo escuchando Like si tú también , te amo @<username> amor terricola 🖖❤️",0,0,0,1,0,0
esp_train_track_a_00002,No les aguas. Caso a los pen...sativos de los haters o como se escriba,0,1,0,0,0,0
esp_train_track_a_00003,yo ya estoy.cagandome de risa pero jajajaaja esa buenisimo el video,0,0,0,1,0,0
esp_train_track_a_00004,Donde le pongo donde son tontos y asquerosos y aburridos,1,1,0,0,0,0
esp_train_track_a_00005,"El ritmo está bien, la letra es un asco y quién la canta aún más 😝",0,1,0,0,0,0
esp_train_track_a_00006,Hermosa no la paro de escuchar 😍 ya la e escuchado mil veces 😍💖💕,0,0,0,1,0,0
esp_train_track_a_00007,Si es mañana y esto llega a 100.000 Millones vistas me pongo a flipar:VXD,0,0,0,0,0,1
esp_train_track_a_00008,Nunca habia escuchado esto...y ahora me arrepiento,0,1,0,0,1,1
esp_train_track_a_00009,Yo los odio y nodi gan eso,1,0,0,0,0,0
esp_train_track_a_00010,Los dos son asombrosos,0,0,0,1,0,1
esp_train_track_a_00011,Una total falta de respeto cambiar el himno a otro idioma,1,0,0,0,0,0
esp_train_track_a_00012,Ustedes so saben que es humor no?._.,0,1,0,0,0,1
esp_train_track_a_00013,"😂 Pobre amigo, siempre la paga por culpa de su hermano",0,0,0,1,0,0
esp_train_track_a_00014,Pensé sacaría una pistola o algo y lo mataría .-.,0,0,1,0,0,1
esp_train_track_a_00015,El soplido del hombre cuando termina de hablar me da miedo,0,0,1,0,0,0
esp_train_track_a_00016,Mi mama se moriria si viera una titanoboa esque le dan miedo las serpientes,0,0,1,0,0,0
esp_train_track_a_00017,O por Dios 104 millones de vistas,0,0,0,0,0,1
esp_train_track_a_00018,Porque la corte no procedió contra Benedetti. que sabe que le tienen miedo?,1,0,0,0,0,1
esp_train_track_a_00019,estos weyes si que dan asco,0,1,0,0,0,0
esp_train_track_a_00020,@<username> ya estas por los 11 millones omg no lo puedo creer,0,0,0,0,0,1
esp_train_track_a_00021,Gran noticia para la paz de Colombia 🇨🇴 y sus víctimas. ❤,0,0,0,1,0,0
esp_train_track_a_00022,ME ENCANTA VUESTRA VOZ OS AMO saludos plis ❤️💋💋💋💝😘🧡💚💚💙💜❤️💛💛🧡💚💙💜💓💓💓😻🤩😻😻♥️ YOLORIANA ECSISTE BIEN TOMA,0,0,0,1,0,0
esp_train_track_a_00023,Porque se comen a los cuyitos que salvajes,1,1,0,0,1,0
esp_train_track_a_00024,Odio esto q suceda con los pobres perros ellos no tienen la culpa de nada,1,0,0,0,1,0
esp_train_track_a_00025,Me quede impactado,0,0,0,0,0,1
esp_train_track_a_00026,Amoo por un beso es mi cancion favoo,0,0,0,1,0,0
esp_train_track_a_00027,"Asesino de mierda, ahora todos están en el infierno.",1,1,0,0,0,0
esp_train_track_a_00028,No se porque esto me causo pesadillas :v,0,0,1,0,0,0
esp_train_track_a_00029,Que asco de video no se si esto se puede llamar cancion 🤮🤮🤮,0,1,0,0,0,0
esp_train_track_a_00030,Los @<username> no son malos ustedes.son muy idiotas,1,1,0,0,0,0
esp_train_track_a_00031,"Tiene toda la razón la española , están bien feos y bien nacos los trajes esos..",1,1,0,0,0,0
esp_train_track_a_00032,Mi hermano se quedó flipando,0,0,0,0,0,1
esp_train_track_a_00033,Porque nadie quiere a Jorge Trujillo? :'(,0,0,0,0,1,1
esp_train_track_a_00034,Ellos no merecen ser llamados humanos …,0,1,0,0,0,0
esp_train_track_a_00035,"@<username> yo soy española y no soporto los cayos, me dan mucho asco!",0,1,0,0,0,0
esp_train_track_a_00036,callense son bien feos con los @<username>,1,1,0,0,0,0
esp_train_track_a_00037,Pero deja de apuntarme con esa arma,0,0,1,0,0,0
esp_train_track_a_00038,@<username> por esa maldita broma que es tabas con soni lla te odio,1,1,0,0,0,0
esp_train_track_a_00039,"Cuando di click en me gusta, me dio miedo de que un tipo con mascara de meme se apareciera...",0,0,1,0,0,0
esp_train_track_a_00040,ayyy no puede ser me re encantó,0,0,0,1,0,1
esp_train_track_a_00041,Ellas no promueven nada de eso. Eso esta en las cabezas perturbadas de las feministas.,1,1,0,0,0,0
esp_train_track_a_00042,Me encanto el roas me pueden saludar en el proximo video como flor salto♥♥,0,0,0,1,0,0
esp_train_track_a_00043,Porq Dios se lleva a los buenos youtubers 😭 y no a los q hacen contenido basura como el lucho comunica,0,1,0,0,1,0
esp_train_track_a_00044,Jummm a mi hasta ahora me a gustado lo que he pedido.,0,0,0,1,0,0
esp_train_track_a_00045,Que decepción el tren 😪,0,1,0,0,1,0
esp_train_track_a_00046,los que lo critican son locos y retra sados,1,1,0,0,0,0
esp_train_track_a_00047,Aeme no digan nada de los @<username> por favor vale? No sé metan con ellos!!,1,1,0,0,0,0
esp_train_track_a_00048,"nosotros, pues quien más va a destruir un planeta de la misma manera que lo estamos haciendo ahora.",1,1,0,0,1,1
esp_train_track_a_00049,"Mas miedo me da que alguien me dija ""tu ya sabes"" y yo nose",0,0,1,0,0,0
esp_train_track_a_00050,Seguiría sufriendo sin no fuera por ti,0,0,0,1,0,0
esp_train_track_a_00051,"Estaba estudiando para mi examen de matematicas, me sirvio mucho el video por fin le pude entender!",0,0,0,1,0,1
esp_train_track_a_00052,@<username> tambien me da mucho miedo las arañas y las cucarachas,0,0,1,0,0,0
esp_train_track_a_00053,@<username> es un tonto los @<username> no los @<username> son lo maximo aeme apesta,1,1,0,0,0,0
esp_train_track_a_00054,Alv ¿había teorías? ¿Hay? Xd me da más miedo aún lpm,0,0,1,0,0,1
